"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","657","Validar cadastro de carrinho com sucesso retornando mensagem e id","","Thu Apr 23 19:54:39 UTC 2026","passed","Thu Apr 23 19:54:40 UTC 2026","","Carrinhos - POST /carrinhos","services.carrinhos.tests.PostCarrinhosTest","validarPostCarrinhosComSucesso"
"","888","Verificar consulta de carrinho por id retornando o mesmo id solicitado","","Thu Apr 23 19:54:34 UTC 2026","passed","Thu Apr 23 19:54:35 UTC 2026","","Carrinhos - GET /carrinhos/{_id}","services.carrinhos.tests.GetCarrinhosByIdTest","validarGetCarrinhosPorIdComSucesso"
"","259","Validar contrato da resposta de exclusão de usuário","","Thu Apr 23 19:54:42 UTC 2026","passed","Thu Apr 23 19:54:43 UTC 2026","","Usuarios - DELETE /usuarios/{_id}","services.usuarios.tests.DeleteUsuariosByIdTest","validarSchemaDeleteUsuariosPorId"
"","762","Validar contrato da resposta de conclusão de compra","","Thu Apr 23 19:54:38 UTC 2026","passed","Thu Apr 23 19:54:39 UTC 2026","","Carrinhos - DELETE /carrinhos/concluir-compra","services.carrinhos.tests.DeleteCarrinhosConcluirCompraTest","validarSchemaDeleteCarrinhosConcluirCompra"
"","144","Validar contrato da resposta de listagem de usuários","","Thu Apr 23 19:54:41 UTC 2026","passed","Thu Apr 23 19:54:41 UTC 2026","","Usuarios - GET /usuarios","services.usuarios.tests.GetUsuariosTest","validarSchemaGetUsuarios"
"","789","Validar cancelamento de compra com sucesso retornando mensagem de confirmação","","Thu Apr 23 19:54:36 UTC 2026","passed","Thu Apr 23 19:54:37 UTC 2026","","Carrinhos - DELETE /carrinhos/cancelar-compra","services.carrinhos.tests.DeleteCarrinhosCancelarCompraTest","validarDeleteCarrinhosCancelarCompraComSucesso"
"","549","Validar contrato da resposta de alteração de produto","","Thu Apr 23 19:54:33 UTC 2026","passed","Thu Apr 23 19:54:33 UTC 2026","","Produtos - PUT /produtos/{_id}","services.produtos.tests.PutProdutosByIdTest","validarSchemaPutProdutosPorId"
"","821","Validar contrato da resposta de consulta de produto por id","","Thu Apr 23 19:54:30 UTC 2026","passed","Thu Apr 23 19:54:31 UTC 2026","","Produtos - GET /produtos/{_id}","services.produtos.tests.GetProdutosByIdTest","validarSchemaGetProdutosPorId"
"","747","Validar contrato da resposta de consulta de carrinho por id","","Thu Apr 23 19:54:35 UTC 2026","passed","Thu Apr 23 19:54:35 UTC 2026","","Carrinhos - GET /carrinhos/{_id}","services.carrinhos.tests.GetCarrinhosByIdTest","validarSchemaGetCarrinhosPorId"
"","580","Validar contrato da resposta de exclusão de produto","","Thu Apr 23 19:54:31 UTC 2026","passed","Thu Apr 23 19:54:31 UTC 2026","","Produtos - DELETE /produtos/{_id}","services.produtos.tests.DeleteProdutosByIdTest","validarSchemaDeleteProdutosPorId"
"","135","Validar login com sucesso retornando mensagem e token de autorização","","Thu Apr 23 19:54:40 UTC 2026","passed","Thu Apr 23 19:54:40 UTC 2026","","Login - POST /login","services.login.tests.PostLoginTest","validarPostLoginComSucesso"
