"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","190","Validar contrato da resposta de listagem de produtos","","2026-06-18","passed","2026-06-18","","Produtos - GET /produtos","services.produtos.tests.GetProdutosTest","validarSchemaGetProdutos"
"","177","Verificar listagem de produtos retornando lista não nula","","2026-06-18","passed","2026-06-18","","Produtos - GET /produtos","services.produtos.tests.GetProdutosTest","validarGetProdutosComSucesso"
"","773","Verificar consulta de carrinho por id retornando o mesmo id solicitado","","2026-06-18","passed","2026-06-18","","Carrinhos - GET /carrinhos/{_id}","services.carrinhos.tests.GetCarrinhosByIdTest","validarGetCarrinhosPorIdComSucesso"
"","435","Validar contrato da resposta de consulta de produto por id","","2026-06-18","passed","2026-06-18","","Produtos - GET /produtos/{_id}","services.produtos.tests.GetProdutosByIdTest","validarSchemaGetProdutosPorId"
"","173","Validar contrato da resposta de cadastro de usuário","","2026-06-18","passed","2026-06-18","","Usuarios - POST /usuarios","services.usuarios.tests.PostUsuariosTest","validarSchemaPostUsuarios"
"","132","Verificar listagem de carrinhos retornando lista não nula","","2026-06-18","passed","2026-06-18","","Carrinhos - GET /carrinhos","services.carrinhos.tests.GetCarrinhosTest","validarGetCarrinhosComSucesso"
"","132","Validar contrato da resposta de listagem de carrinhos","","2026-06-18","passed","2026-06-18","","Carrinhos - GET /carrinhos","services.carrinhos.tests.GetCarrinhosTest","validarSchemaGetCarrinhos"
"","140","Validar login com sucesso retornando mensagem e token de autorização","","2026-06-18","passed","2026-06-18","","Login - POST /login","services.login.tests.PostLoginTest","validarPostLoginComSucesso"
"","753","Validar contrato da resposta de conclusão de compra","","2026-06-18","passed","2026-06-18","","Carrinhos - DELETE /carrinhos/concluir-compra","services.carrinhos.tests.DeleteCarrinhosConcluirCompraTest","validarSchemaDeleteCarrinhosConcluirCompra"
"","2894","Validar contrato da resposta de listagem de usuários","","2026-06-18","passed","2026-06-18","","Usuarios - GET /usuarios","services.usuarios.tests.GetUsuariosTest","validarSchemaGetUsuarios"
"","263","Validar contrato da resposta de cadastro de produto","","2026-06-18","passed","2026-06-18","","Produtos - POST /produtos","services.produtos.tests.PostProdutosTest","validarSchemaPostProdutos"
"","276","Validar cadastro de produto com sucesso retornando mensagem e id","","2026-06-18","passed","2026-06-18","","Produtos - POST /produtos","services.produtos.tests.PostProdutosTest","validarPostProdutosComSucesso"
"","429","Verificar consulta de produto por id retornando o mesmo id solicitado","","2026-06-18","passed","2026-06-18","","Produtos - GET /produtos/{_id}","services.produtos.tests.GetProdutosByIdTest","validarGetProdutosPorIdComSucesso"
"","812","Validar cancelamento de compra com sucesso retornando mensagem de confirmação","","2026-06-18","passed","2026-06-18","","Carrinhos - DELETE /carrinhos/cancelar-compra","services.carrinhos.tests.DeleteCarrinhosCancelarCompraTest","validarDeleteCarrinhosCancelarCompraComSucesso"
"","162","Validar cadastro de usuário com sucesso retornando mensagem e id","","2026-06-18","passed","2026-06-18","","Usuarios - POST /usuarios","services.usuarios.tests.PostUsuariosTest","validarPostUsuariosComSucesso"
"","276","Validar contrato da resposta de exclusão de usuário","","2026-06-18","passed","2026-06-18","","Usuarios - DELETE /usuarios/{_id}","services.usuarios.tests.DeleteUsuariosByIdTest","validarSchemaDeleteUsuariosPorId"
"","282","Validar contrato da resposta de consulta de usuário por id","","2026-06-18","passed","2026-06-18","","Usuarios - GET /usuarios/{_id}","services.usuarios.tests.GetUsuariosByIdTest","validarSchemaGetUsuariosPorId"
"","861","Verificar listagem de usuários retornando lista não nula","","2026-06-18","passed","2026-06-18","","Usuarios - GET /usuarios","services.usuarios.tests.GetUsuariosTest","validarGetUsuariosComSucesso"
"","316","Validar alteração de usuário com sucesso retornando mensagem de confirmação","","2026-06-18","passed","2026-06-18","","Usuarios - PUT /usuarios/{_id}","services.usuarios.tests.PutUsuariosByIdTest","validarPutUsuariosPorIdComSucesso"
"","248","Validar contrato da resposta de login com sucesso","","2026-06-18","passed","2026-06-18","","Login - POST /login","services.login.tests.PostLoginTest","validarSchemaPostLogin"
